proba_HAP,proba_Renovasc,proba_PPGL,proba_HTAe,groupe,name
27.821,6.3678,0.3781,71.0509,mdrd_1 / pas_1_1 / sueurs_0 / ttt_hta_central_1,G6067
16.7536,5.9544,0.9515,76.1689,nb_ttt_2_0 / sport_1 / ttt_hta_central_1,G6068
24.7496,8.2755,1.5514,65.6088,age_2_1 / ka_2_0 / taille_2_1 / ttt_statine_1,G6069
25.4296,5.7281,0.4798,70.09,heredite_1 / pad_1_1 / trigly_1 / ttt_hta_central_1,G6070
27.6204,4.5541,0.9085,71.2831,fc_1_0 / imc_1_1 / ka_2_0 / pad_1_1,G6071
27.8192,6.6528,1.114,66.2989,hdl_h_0 / hta_nc_1 / ka_2_0,G6072
25.2327,5.5326,1.0944,68.0984,anciennete_hta_2_0 / hdl_h_0 / ka_2_0 / ttt_hta_bsra_0,G6073
28.3908,5.9879,0.2741,71.5614,pas_max_2_0 / tabac_actif_0 / ttt_hta_central_1 / ttt_hta_ic_1,G6074
28.2293,4.9927,0.7929,69.5096,anciennete_hta_1_1 / ka_2_0 / sueurs_0 / taille_2_1,G6075
29.2906,6.9924,1.258,63.8777,hta_nc_1 / ka_2_0 / trigly_1 / ttt_hta_ic_1,G6076
31.819,9.1037,1.543,60.7865,ka_2_0 / pas_2_1 / ttt_hta_bb_1 / ttt_hta_thiazide_0,G6077
27.5222,4.7877,1.2148,69.3005,anciennete_hta_1_1 / ka_2_0 / taille_2_1 / ttt_hta_vasodil_0,G6078
30.7775,5.6977,3.8828,64.3787,diabete_1 / ka_2_0 / ttt_hta_bsra_0,G6079
41.9314,9.1738,1.072,56.8639,diabete_0 / ka_2_0 / nb_ttt_2_1 / ttt_hta_bsra_0,G6080
28.6472,6.991,0.9531,65.772,gaj_0 / ka_2_0 / sexe_1 / ttt_hta_ic_1,G6081
28.7503,6.3566,0.9559,67.2909,anciennete_hta_2_1 / ka_2_0 / taille_1_1,G6082
21.3864,5.9172,0.792,72.9104,cephalees_0 / nb_ttt_2_0 / sexe_1 / ttt_hta_central_1,G6083
30.7299,10.5263,3.064,60.8564,age_1_1 / ttt_hta_alphab_1,G6084
27.8741,7.7828,0.3918,66.9332,fc_2_0 / ka_2_0 / pas_3_1 / pas_max_1_1,G6085
26.0876,10.4732,1.6435,63.9116,ka_2_0 / pas_2_1 / ttt_statine_1,G6086
27.8448,5.8659,1.3352,66.2461,atcd_saos_0 / hdl_h_0 / ka_2_0 / pad_2_1,G6087
27.4621,6.2977,1.5446,68.2409,fc_1_0 / gaj_1 / hdl_f_0 / ka_2_0,G6088
17.5877,6.1859,0.8002,76.8874,fc_1_0 / nb_ttt_2_0 / ttt_hta_antialdo_0 / ttt_hta_central_1,G6089
28.3151,8.7406,0.6586,66.6165,atcd_depression_0 / sexe_1 / ttt_hta_central_1,G6090
35.1314,6.1867,2.1106,62.2806,diabete_1 / ka_2_0 / pad_1_1 / ttt_hta_ic_1,G6091
27.5213,12.9221,0.3872,64.0302,gaj_0 / pad_1_1 / ttt_hta_central_1 / ttt_statine_1,G6092
27.9359,4.6085,0.639,71.4778,mdrd_1 / sexe_1 / ttt_hta_central_1 / ttt_statine_0,G6093
29.2225,5.0731,1.3443,66.4425,atcd_cv_0 / hdl_h_0 / ka_2_0 / taille_2_1,G6094
23.728,11.724,1.195,63.2493,ka_2_0 / pas_2_1 / tabac_actif_1 / ttt_hta_bb_1,G6095
30.4423,6.0254,0.9034,69.6566,age_2_0 / atcd_intolerance_ttt_hta_1 / ka_2_0 / ldl_1_1,G6096
23.2876,5.6688,0.5217,72.6207,ka_2_0 / nb_ttt_1_1 / pas_2_1 / pas_max_1_0,G6097
29.2742,6.956,1.1774,66.175,ka_2_0 / nb_ttt_1_1 / pas_2_1 / pas_max_1_1,G6098
39.9921,8.3923,1.3162,58.1489,fc_2_0 / ka_2_0 / nb_ttt_1_1 / ttt_hta_bsra_0,G6099
24.1456,5.3205,1.5025,69.3016,ka_2_0 / pas_2_1 / taille_2_1 / trigly_1,G6100
32.8514,7.715,1.0805,62.0582,hta_nc_1 / ka_2_0 / nb_ttt_2_1 / pas_2_0,G6101
24.6991,3.3436,0.6532,74.786,age_1_1 / ka_2_0 / perim_abdo_h_1 / taille_2_1,G6102
27.5926,4.6069,1.6696,68.2191,hta_nc_1 / ka_2_0 / taille_2_1 / ttt_hta_bsra_0,G6103
29.5632,8.3783,0.7446,65.7467,anciennete_hta_2_1 / hta_nc_0 / ka_2_0 / pas_3_1,G6104
32.1533,5.869,0.97,65.7939,anciennete_hta_2_1 / hta_nc_1 / ka_2_0 / sexe_1,G6105
38.0541,7.7067,1.4041,58.2323,fc_1_1 / ka_2_0 / nb_ttt_1_1 / ttt_hta_bsra_0,G6106
30.2877,4.5913,0.5401,68.8925,ka_2_0 / pad_3_1 / sport_0 / tabac_actif_0,G6107
20.3672,5.5057,0.5019,75.9073,ldl_1_1 / pas_1_1 / pas_max_2_0 / ttt_hta_central_1,G6108
28.1178,6.3858,0.5211,69.8667,atcd_depression_0 / imc_1_1 / ttt_hta_central_1 / ttt_hta_da_0,G6109
26.1796,7.6965,0.7173,66.9763,fc_2_1 / sexe_1 / ttt_hta_central_1 / ttt_hta_ic_1,G6110
28.0593,5.9823,0.5245,70.1496,mdrd_1 / palpitations_0 / sexe_1 / ttt_hta_central_1,G6111
29.4603,8.0595,1.0333,65.1719,fc_1_0 / ka_2_0 / ttt_hta_ic_1,G6112
29.4364,5.6025,0.6758,68.7598,ka_2_0 / pas_1_1 / perim_abdo_h_1 / ttt_hta_bb_1,G6113
27.1349,7.7111,0.6473,68.025,taille_1_1 / ttt_hta_central_1 / ttt_hta_da_0,G6114
30.8658,4.5973,1.5835,67.3315,diabete_1 / imc_2_1 / ka_2_0,G6115
22.9822,6.6484,0.7039,72.3696,hdl_f_0 / mdrd_1 / ttt_hta_antialdo_0 / ttt_hta_central_1,G6116
34.7247,6.3628,2.8674,60.7398,diabete_1 / ka_2_0 / pas_max_2_1 / ttt_hta_thiazide_0,G6117
28.0242,8.9748,0.6032,68.2652,fc_1_0 / ka_3_0 / ttt_hta_central_1,G6118
26.9033,8.374,0.639,67.2435,fc_2_0 / ka_2_0 / pas_3_1,G6119
30.3084,8.5506,0.9125,64.4602,ka_2_0 / nb_ttt_2_1 / pas_1_1,G6120
30.301,6.6821,1.0771,64.7447,ka_2_0 / pad_1_1 / ttt_hta_ic_1,G6121
32.0592,5.2406,2.0836,65.3296,anciennete_hta_1_1 / diabete_1 / ka_2_0 / pad_1_1,G6122
27.9065,5.3863,0.9678,67.1103,fc_1_1 / hdl_h_0 / ka_2_0 / pad_2_1,G6123
31.6717,5.6443,1.2341,65.9772,anciennete_hta_2_1 / ka_2_0 / ttt_hta_bsra_0,G6124
28.8035,7.8765,3.0575,63.5249,diabete_1 / ka_2_0 / ttt_hta_da_0 / ttt_statine_1,G6125
31.07,7.9843,1.0169,64.8256,diabete_1 / pad_1_1 / ttt_hta_central_1,G6126
32.3802,7.979,3.0157,61.2665,atcd_cv_0 / ttt_hta_alphab_1,G6127
28.7702,5.5985,0.2526,71.329,ka_3_0 / perim_abdo_h_1 / taille_1_1 / ttt_hta_central_1,G6128
20.0913,3.5295,0.6885,77.9303,imc_1_1 / mdrd_1 / nb_ttt_2_0 / ttt_hta_central_1,G6129
30.2368,5.8918,1.1749,66.092,atcd_cv_0 / ka_2_0 / nb_ttt_1_1 / pas_max_1_1,G6130
33.1485,8.0311,0.4013,67.6051,atcd_intolerance_ttt_hta_1 / sport_0 / ttt_hta_central_1 / ttt_hta_da_0,G6131
34.5024,4.5323,0.6149,66.44,imc_2_1 / ka_2_0 / pas_1_1 / ttt_hta_ic_1,G6132
27.7185,3.6104,0.7632,71.2861,imc_2_1 / ka_2_0 / taille_1_1,G6133
30.2807,7.511,0.9066,65.2356,fc_1_1 / ka_2_0 / nb_ttt_2_1 / pas_2_1,G6134
33.4225,6.7697,0.6467,63.2847,htar_0 / ka_2_0 / nb_ttt_1_1 / pad_3_1,G6135
31.8949,5.7118,0.8667,66.4788,anciennete_hta_2_1 / ka_2_0 / palpitations_0 / ttt_hta_bsra_0,G6136
30.7541,6.2074,0.6544,68.7126,htar_0 / sexe_1 / tabac_actif_0 / ttt_hta_central_1,G6137
31.2568,5.8703,1.116,65.8519,anciennete_hta_1_1 / ka_2_0 / nb_ttt_1_1 / taille_2_1,G6138
31.6187,5.6985,2.08,66.1468,diabete_1 / fc_2_0 / ka_2_0 / pad_1_1,G6139
26.0974,6.3008,0.6194,71.0918,atcd_saos_0 / mdrd_1 / pas_1_1 / ttt_hta_central_1,G6140
28.7152,7.1382,2.0728,66.308,diabete_1 / hta_nc_1 / ka_2_0 / pad_2_0,G6141
17.5691,6.6212,0.8917,74.6518,hdl_f_0 / nb_ttt_2_0 / pad_3_0 / ttt_hta_central_1,G6142
31.745,6.0901,0.8359,66.0191,ka_2_0 / perim_abdo_f_1 / ttt_hta_bb_1 / ttt_hta_thiazide_0,G6143
21.2413,5.8892,0.4167,74.6007,pas_max_2_0 / taille_1_1 / ttt_hta_central_1,G6144
29.7087,8.7507,1.3163,63.1916,fc_1_0 / heredite_0 / ka_2_0 / ttt_hta_ic_1,G6145
23.4328,8.9208,0.817,69.2252,htar_0 / nb_ttt_1_1 / sport_1 / ttt_hta_central_1,G6146
31.0224,3.4764,0.5555,70.2752,atcd_cv_0 / ka_2_0 / perim_abdo_h_1 / ttt_hta_ic_1,G6147
31.2701,5.1349,2.6317,66.7966,diabete_1 / ka_2_0 / tabac_actif_0 / taille_1_1,G6148
23.9149,8.6285,0.6441,69.4948,ldl_1_0 / pas_3_0 / ttt_hta_central_1 / ttt_hta_da_0,G6149
32.7254,8.0393,0.8657,64.2478,fc_1_0 / ka_2_0 / pas_2_1 / ttt_hta_ic_1,G6150
27.7673,6.4383,1.3179,67.2283,fc_1_0 / ka_2_0 / pas_max_2_1 / taille_2_1,G6151
28.1573,7.8659,1.5396,64.8674,gaj_1 / ka_2_0 / ldl_1_0 / nb_ttt_1_1,G6152
28.3091,3.2151,0.98,71.046,imc_2_1 / ka_2_0 / ttt_hta_bsra_0,G6153
29.1843,4.9401,1.3011,70.4782,diabete_1 / mdrd_1 / ttt_hta_central_1 / ttt_hta_da_0,G6154
28.9957,5.9977,0.8674,66.1627,hdl_h_0 / ka_2_0 / pas_max_1_1 / taille_2_1,G6155
27.3507,8.1948,0.4974,68.9739,diabete_0 / nb_ttt_1_1 / tabac_actif_0 / ttt_hta_central_1,G6156
29.8523,7.851,1.1669,67.156,diabete_1 / tabac_actif_0 / ttt_hta_central_1,G6157
26.3028,9.6705,0.8618,66.52,hdl_f_0 / mdrd_1 / ttt_hta_central_1 / ttt_statine_1,G6158
26.9445,6.1275,2.1143,66.238,nb_ttt_1_1 / palpitations_1 / tabac_actif_0 / ttt_hta_central_1,G6159
32.1654,7.1818,2.0925,62.7835,diabete_1 / hdl_h_0 / ka_2_0 / sexe_1,G6160
28.1229,5.4651,2.7357,67.4857,diabete_1 / hdl_h_1 / ka_2_0 / sexe_1,G6161
29.4535,7.0004,1.0271,65.0973,diabete_0 / ka_2_0 / sexe_1 / ttt_hta_ic_1,G6162
27.4243,8.7562,0.6262,67.0754,atcd_saos_0 / pas_1_1 / sexe_1 / ttt_hta_central_1,G6163
29.7784,8.0336,1.6397,63.4542,age_2_0 / ka_2_0 / trigly_1 / ttt_hta_ic_1,G6164
23.3389,8.0741,0.9879,69.6854,nb_ttt_1_1 / nb_ttt_2_0 / ttt_hta_central_1,G6165
28.6499,8.2609,0.3949,67.772,pad_1_1 / sueurs_0 / ttt_hta_central_1,G6166
28.1602,5.5942,0.6087,69.828,mdrd_1 / pad_1_1 / ttt_hta_central_1,G6167
27.4083,8.1661,0.4113,68.4034,pad_1_1 / sueurs_0 / ttt_hta_central_1 / ttt_hta_epargneur_k_0,G6168
32.2009,6.1433,0.8027,67.1149,atcd_intolerance_ttt_hta_1 / ka_2_0 / pas_2_1 / taille_1_1,G6169
24.4909,6.6382,0.7106,70.9466,anciennete_hta_2_0 / pas_1_1 / tabac_actif_0 / ttt_hta_central_1,G6170
32.9498,8.792,0.9826,64.4234,diabete_1 / ka_3_0 / pas_1_1 / ttt_hta_central_1,G6171
32.5154,4.6736,0.6261,69.614,atcd_intolerance_ttt_hta_1 / imc_1_1 / ka_2_0 / pad_1_1,G6172
30.1413,3.5092,0.3553,73.0624,imc_2_1 / tabac_actif_0 / ttt_hta_central_1 / ttt_statine_0,G6173
24.8704,4.2116,3.3942,69.7974,gaj_1 / ka_2_0 / ttt_hta_bb_0 / ttt_hta_bsra_0,G6174
25.0187,6.1389,0.7037,71.4327,htar_0 / mdrd_1 / ttt_hta_central_1,G6175
25.6978,4.9351,0.4201,73.0923,fc_1_1 / perim_abdo_h_1 / sexe_1 / ttt_hta_central_1,G6176
21.2332,10.6892,0.3178,72.7184,fc_1_0 / ka_3_0 / perim_abdo_h_0 / ttt_hta_central_1,G6177
29.3516,10.2453,0.5068,65.365,age_1_1 / atcd_depression_0 / ttt_hta_central_1 / ttt_hta_ic_1,G6178
31.2398,8.6235,1.1654,62.9964,age_2_0 / ka_2_0 / pas_3_1 / ttt_hta_thiazide_0,G6179
32.1584,12.2612,1.0921,61.3616,age_2_0 / ka_2_0 / pas_3_1 / ttt_hta_bb_1,G6180
30.1072,7.9794,1.0402,65.2072,fc_1_0 / ka_2_0 / ldl_2_0 / ttt_hta_ic_1,G6181
29.0431,9.4212,0.7526,66.4114,anciennete_hta_2_1 / atcd_depression_0 / trigly_1 / ttt_hta_central_1,G6182
35.0688,6.4771,0.5524,65.3049,atcd_cv_0 / atcd_intolerance_ttt_hta_1 / ka_2_0 / nb_ttt_1_1,G6183
35.3402,7.26,0.3883,67.1555,atcd_intolerance_ttt_hta_1 / tabac_actif_0 / taille_1_1 / ttt_hta_central_1,G6184
36.672,7.663,0.5998,63.587,atcd_intolerance_ttt_hta_1 / fc_2_0 / ka_2_0 / ttt_hta_ic_1,G6185
31.7607,6.484,0.7306,65.426,atcd_intolerance_ttt_hta_1 / fc_2_1 / ka_2_0 / ttt_hta_ic_1,G6186
32.1716,8.5634,0.5377,63.7782,hdl_h_0 / pad_1_1 / taille_1_1 / ttt_hta_central_1,G6187
31.4903,6.8622,0.5387,67.412,nb_ttt_1_1 / pad_1_1 / tabac_actif_0 / ttt_hta_central_1,G6188
29.5544,6.3184,1.0231,67.0966,anciennete_hta_2_1 / hta_nc_1 / ka_2_0,G6189
30.6376,5.4812,0.8693,68.122,atcd_intolerance_ttt_hta_1 / ka_2_0 / taille_2_1,G6190
29.0312,5.2581,0.9069,69.2562,anciennete_hta_2_1 / atcd_cv_0 / fc_2_0 / ka_2_0,G6191
26.1391,6.4702,1.2089,67.0119,atcd_intolerance_ttt_hta_0 / hdl_h_0 / hta_nc_1 / ka_2_0,G6192
31.1501,5.63,0.8869,66.4814,atcd_cv_0 / atcd_intolerance_ttt_hta_1 / ka_2_0 / trigly_1,G6193
28.4196,7.3617,0.9748,66.9186,age_1_1 / ka_2_0 / trigly_0 / ttt_hta_ic_1,G6194
30.7707,10.6984,0.8216,61.7859,ka_2_0 / pas_3_1 / sexe_1 / ttt_hta_bb_1,G6195
18.4327,8.8437,0.9007,72.1313,atcd_intolerance_ttt_hta_0 / pad_3_0 / sport_1 / ttt_hta_central_1,G6196
20.9471,5.8456,0.4987,74.14,heredite_0 / pas_max_2_0 / sexe_1 / ttt_hta_central_1,G6197
25.8872,5.7928,0.7237,71.568,atcd_intolerance_ttt_hta_1 / ka_2_0 / ldl_1_1 / pad_2_0,G6198
29.9888,5.6536,0.8321,68.1649,anciennete_hta_2_1 / ka_2_0 / sexe_1 / trigly_0,G6199
34.6197,8.2363,0.9818,62.4272,htar_0 / ka_2_0 / nb_ttt_2_1 / pas_2_1,G6200
27.9769,11.4866,1.8214,59.3877,ka_2_0 / ldl_1_0 / ttt_hta_thiazide_0 / ttt_statine_1,G6201
29.1285,7.5478,0.6222,67.7401,fc_1_0 / ka_2_0 / pas_3_1 / tabac_actif_0,G6202
17.7566,5.8368,0.9841,75.3993,nb_ttt_2_0 / pas_3_0 / ttt_hta_central_1,G6203
29.4538,6.6454,0.4368,68.9943,diabete_0 / pad_1_1 / tabac_actif_0 / ttt_hta_central_1,G6204
32.1553,7.0347,0.7312,66.7007,atcd_intolerance_ttt_hta_1 / ka_2_0 / nb_ttt_1_1 / ttt_hta_da_0,G6205
31.1646,8.0044,0.6152,67.2063,anciennete_hta_2_1 / ttt_hta_central_1 / ttt_hta_da_0,G6206
28.2612,7.9818,0.5183,67.628,age_1_1 / pad_1_1 / ttt_hta_central_1,G6207
30.036,6.5723,0.5354,68.5158,pad_1_1 / tabac_actif_0 / ttt_hta_central_1,G6208
27.2512,6.1305,0.604,69.91,hdl_h_0 / mdrd_1 / pas_max_1_1 / ttt_hta_central_1,G6209
23.6519,2.8299,0.7477,75.8137,hdl_h_1 / ka_2_0 / perim_abdo_h_1 / taille_2_1,G6210
31.357,6.3748,0.3939,64.5493,ka_2_0 / ldl_1_0 / pad_3_1 / sexe_1,G6211
28.9475,7.3335,0.5461,68.9671,diabete_0 / ka_3_0 / tabac_actif_0 / ttt_hta_central_1,G6212
34.4936,7.1313,1.268,65.7592,diabete_1 / ka_3_0 / tabac_actif_0 / ttt_hta_central_1,G6213
26.695,5.832,1.1823,67.7481,hdl_f_0 / hta_nc_1 / ka_2_0 / sexe_1,G6214
25.3423,7.5303,0.7653,68.9368,pas_3_0 / sexe_1 / taille_1_1 / ttt_hta_central_1,G6215
30.3073,5.2113,0.6202,70.2104,atcd_intolerance_ttt_hta_1 / imc_1_1 / ka_2_0,G6216
23.6367,7.3763,1.6684,68.1288,fc_2_0 / palpitations_1 / ttt_hta_central_1,G6217
31.2505,4.3235,1.8437,67.1763,diabete_1 / gaj_1 / imc_2_1 / ka_2_0,G6218
33.8935,6.2087,1.266,65.8658,age_2_0 / anciennete_hta_2_1 / ka_2_0 / pad_1_1,G6219
29.2906,6.5517,0.5062,69.2509,atcd_intolerance_ttt_hta_1 / fc_2_0 / ka_2_0 / ldl_2_0,G6220
30.7105,5.4897,1.3026,66.0453,anciennete_hta_1_1 / ka_2_0 / sport_0 / ttt_hta_thiazide_0,G6221
27.6778,6.8233,0.5055,70.6526,fc_1_0 / ka_3_0 / ttt_hta_central_1 / ttt_statine_0,G6222
27.1466,4.9686,2.684,69.1381,diabete_1 / imc_1_1 / ka_2_0 / ldl_1_1,G6223
32.4496,5.0107,0.3102,67.9847,imc_2_1 / pad_1_1 / taille_1_1 / ttt_hta_central_1,G6224
25.678,9.6474,0.6941,66.1514,imc_2_0 / pad_1_1 / taille_1_1 / ttt_hta_central_1,G6225
28.7967,4.0644,1.4982,69.101,atcd_cv_0 / imc_1_1 / ka_2_0 / ttt_hta_thiazide_0,G6226
33.0603,8.694,0.9721,63.0737,htar_0 / ka_2_0 / nb_ttt_2_1 / pas_1_1,G6227
29.3991,6.4243,1.0739,66.4808,ka_2_0 / ldl_1_1 / pas_1_1 / ttt_hta_ic_1,G6228
27.6764,4.9409,3.1605,67.6638,diabete_1 / ka_2_0 / pas_3_0 / taille_2_1,G6229
30.73,8.6308,2.7574,61.258,diabete_1 / heredite_0 / ka_2_0 / nb_ttt_2_1,G6230
30.2073,5.5658,0.54,66.2137,hdl_f_0 / ka_2_0 / pad_3_1 / taille_1_1,G6231
29.8558,6.5171,1.1039,65.9129,ka_2_0 / sexe_1 / trigly_0 / ttt_hta_ic_1,G6232
29.356,4.6708,1.0745,69.0717,anciennete_hta_2_1 / ka_2_0 / ldl_1_1 / taille_2_1,G6233
28.6213,4.3608,0.6805,69.9517,ka_2_0 / pad_3_1 / tabac_actif_0 / ttt_hta_da_0,G6234
29.4045,5.9727,1.5007,65.2438,ka_2_0 / nb_ttt_1_1 / pad_2_1 / pas_3_0,G6235
29.88,3.2325,0.678,71.7661,imc_2_1 / ka_2_0 / sexe_1 / trigly_0,G6236
29.9182,6.0745,1.5831,61.5363,age_1_0 / ka_2_0 / pad_2_1 / ttt_hta_ic_1,G6237
24.0906,4.9085,0.7044,71.1139,ka_2_0 / nb_ttt_2_0 / pas_max_2_0 / ttt_hta_ic_1,G6238
26.358,8.5249,0.6446,66.568,fc_2_0 / heredite_0 / ka_2_0 / pas_3_1,G6239
23.034,3.6967,0.3531,74.5718,imc_2_1 / ka_2_0 / ldl_1_0 / pas_max_2_0,G6240
28.1532,6.9826,0.9059,66.2113,hdl_h_0 / ka_2_0 / ldl_2_0 / pas_max_2_1,G6241
22.9376,7.9053,0.7152,70.9168,ka_3_0 / sport_1 / ttt_hta_central_1 / ttt_hta_epargneur_k_0,G6242
24.5677,6.4978,0.2433,74.1722,age_1_1 / anciennete_hta_2_1 / pas_max_2_0 / ttt_hta_central_1,G6243
45.5386,8.129,1.1844,55.2657,ka_2_0 / nb_ttt_2_1 / pad_1_1 / ttt_hta_bsra_0,G6244
28.6342,4.6255,0.7941,70.7844,atcd_intolerance_ttt_hta_1 / hdl_f_1 / ka_2_0 / taille_2_1,G6245
27.5874,7.6023,1.2368,66.5408,atcd_intolerance_ttt_hta_1 / heredite_0 / ka_2_0,G6246
25.5048,9.9037,0.4881,65.275,atcd_intolerance_ttt_hta_0 / imc_2_0 / pad_3_1 / ttt_hta_central_1,G6247
28.0536,8.6012,0.4595,67.5202,sexe_1 / sueurs_0 / ttt_hta_central_1 / ttt_hta_vasodil_0,G6248
27.9404,8.6796,1.0787,66.0187,fc_1_0 / hta_nc_1 / ka_2_0 / ttt_hta_bb_1,G6249
24.4347,10.3479,1.767,64.6285,atcd_intolerance_ttt_hta_0 / ka_2_0 / pas_2_1 / ttt_statine_1,G6250
29.8012,7.8311,1.0266,64.6972,ka_2_0 / nb_ttt_2_1 / sexe_1,G6251
19.0072,4.7518,0.9419,75.7546,anciennete_hta_2_0 / nb_ttt_2_0 / tabac_actif_0 / ttt_hta_central_1,G6252
25.4606,4.7806,0.7433,74.2839,anciennete_hta_2_1 / nb_ttt_2_0 / tabac_actif_0 / ttt_hta_central_1,G6253
20.5076,5.2933,0.8514,75.1816,htar_0 / nb_ttt_2_0 / tabac_actif_0 / ttt_hta_central_1,G6254
27.7888,8.4178,0.6503,67.8347,ldl_2_0 / sexe_1 / trigly_0 / ttt_hta_central_1,G6255
25.7651,5.9786,2.077,66.9808,palpitations_1 / tabac_actif_0 / ttt_hta_central_1,G6256
35.2076,7.637,1.5967,58.7334,fc_2_1 / ka_2_0 / nb_ttt_1_1 / ttt_hta_thiazide_0,G6257
23.3133,7.0044,0.5204,71.4705,gaj_0 / pad_1_1 / sport_1 / ttt_hta_central_1,G6258
32.1098,7.9987,0.6032,66.4499,hdl_h_0 / sport_0 / tabac_actif_0 / ttt_hta_central_1,G6259
28.6006,4.6884,1.3125,68.6618,anciennete_hta_1_1 / ka_2_0 / ldl_2_0 / ttt_hta_bsra_0,G6260
27.0201,6.4488,0.6467,70.4756,htar_0 / tabac_actif_0 / ttt_hta_central_1 / ttt_hta_da_0,G6261
26.7024,7.9012,1.1355,65.6512,age_1_1 / ka_2_0 / ldl_1_0 / ttt_hta_thiazide_0,G6262
26.0279,5.229,0.8875,69.1291,fc_1_1 / hdl_h_0 / ka_2_0 / taille_2_1,G6263
31.6419,6.0251,1.1257,66.887200000000007,anciennete_hta_2_1 / fc_1_0 / ka_2_0 / ttt_hta_bsra_0,G6264
25.684,4.4955,0.9575,73.8039,ldl_1_1 / mdrd_1 / tabac_actif_0 / ttt_hta_central_1,G6265
17.2015,5.4143,0.784,77.4296,fc_2_0 / nb_ttt_2_0 / pas_max_1_1 / ttt_hta_central_1,G6266
27.1664,3.7852,1.3421,70.673,gaj_1 / imc_2_1 / ka_2_0,G6267
30.4304,4.837,2.2349,66.9674,diabete_1 / hdl_h_0 / ka_2_0 / mdrd_1,G6268
23.7991,5.7388,0.5595,71.3755,age_2_0 / ka_2_0 / pas_max_1_0 / ttt_hta_ic_1,G6269
30.4351,7.7366,1.277,64.49,age_2_0 / ka_2_0 / pas_max_1_1 / ttt_hta_ic_1,G6270
29.0434,6.3664,0.9784,66.687,age_1_1 / hdl_h_0 / ka_2_0 / pad_1_1,G6271
31.4748,10.0549,0.6638,63.5866,hdl_h_0 / ka_3_0 / ttt_hta_central_1,G6272
27.7493,8.477,2.1406,64.6215,gaj_1 / ka_2_0 / pas_2_1 / ttt_statine_1,G6273
26.7013,9.9443,0.683,64.8283,htar_1 / ka_2_0 / pad_1_1 / ttt_hta_bb_1,G6274
27.9079,5.9021,0.4432,68.079,fc_2_0 / ka_2_0 / pad_3_1,G6275
29.489,2.7564,0.7448,72.4055,ka_2_0 / perim_abdo_h_1 / taille_2_1 / ttt_hta_thiazide_0,G6276
28.4748,6.7791,1.0302,66.2342,age_1_1 / hdl_h_0 / hta_nc_1 / ka_2_0,G6277
27.3838,2.7572,0.9641,72.383,imc_2_1 / ka_2_0 / pas_3_0 / taille_2_1,G6278
28.474,9.1959,1.1417,63.9078,ka_2_0 / nb_ttt_2_1 / sexe_1 / ttt_hta_bb_1,G6279
30.6472,8.1353,0.9238,63.9505,age_1_1 / ka_2_0 / pas_3_1 / ttt_hta_thiazide_0,G6280
28.8919,8.6558,1.2825,61.4704,anciennete_hta_2_1 / ka_2_0 / tabac_actif_1 / ttt_hta_thiazide_0,G6281
33.3243,8.2164,0.5979,64.0131,atcd_intolerance_ttt_hta_1 / ka_2_0 / nb_ttt_2_1 / trigly_1,G6282
31.8551,10.7552,0.9998,61.5169,atcd_intolerance_ttt_hta_1 / ka_2_0 / taille_1_1 / ttt_statine_1,G6283
34.4577,4.9874,1.0994,64.1313,anciennete_hta_2_1 / ka_2_0 / pad_2_1 / taille_2_1,G6284
34.1895,6.1938,0.1763,65.1594,heredite_1 / nb_ttt_2_1 / pad_3_1 / ttt_hta_central_1,G6285
33.1182,7.8032,0.7447,62.9167,hta_nc_1 / ka_2_0 / pas_3_1 / sexe_1,G6286
19.5832,6.4368,0.875,73.6841,hdl_f_0 / ldl_2_0 / nb_ttt_2_0 / ttt_hta_central_1,G6287
27.4647,6.0812,0.4789,70.4148,fc_2_0 / heredite_1 / ka_3_0 / ttt_hta_central_1,G6288
28.3471,4.2157,0.5909,70.2673,atcd_saos_0 / imc_1_1 / ka_2_0 / pad_3_1,G6289
31.7895,4.1098,0.6872,68.4725,anciennete_hta_1_1 / imc_2_1 / ka_2_0 / nb_ttt_1_1,G6290
19.2101,6.6096,0.7217,74.2767,cephalees_0 / nb_ttt_2_0 / ttt_hta_central_1,G6291
28.2045,3.4818,1.396,70.7508,imc_1_1 / ka_2_0 / taille_2_1 / ttt_hta_bsra_0,G6292
22.2858,7.4373,0.7402,71.3585,sport_1 / ttt_hta_central_1 / ttt_hta_da_0,G6293
30.0106,5.5221,2.3135,65.8551,diabete_1 / ka_2_0 / pas_max_1_1 / taille_2_1,G6294
29.9644,6.2269,2.1227,66.814,diabete_1 / fc_2_0 / ka_2_0 / taille_1_1,G6295
31.637,6.235,0.7604,67.4121,atcd_depression_0 / atcd_intolerance_ttt_hta_1 / ka_2_0 / pas_2_1,G6296
36.9813,6.8453,1.5605,62.6088,age_2_0 / anciennete_hta_2_1 / ka_2_0 / ttt_hta_thiazide_0,G6297
28.985,8.9385,0.4451,66.9192,cephalees_0 / pas_1_1 / sexe_1 / ttt_hta_central_1,G6298
26.2611,8.9571,0.6501,67.1841,pas_3_0 / ttt_hta_central_1 / ttt_hta_ic_1,G6299
28.6042,6.8071,1.0588,66.9392,fc_1_1 / ka_2_0 / nb_ttt_1_1 / pas_2_1,G6300
23.784,4.804,0.4171,74.317,heredite_1 / imc_1_1 / sport_1 / ttt_hta_central_1,G6301
